"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-01","6.3",",,E",,,,,"15.3",",,E","12.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-02","7.7",",,E",,,,,"16.3",",,E","14.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-03","9.6",",,E",,,,,"15.1",",,E","12.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-04","20.4",",,E",,,,,"14.9",",,E","10.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-05","0.0",",,E",,,,,"17.6",",,E","9.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-06","16.2",",,E",,,,,"16.4",",,E","13.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-07","26.1",",,E",,,,,"15.4",",,E","14.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-08","0.0",",,E",,,,,"16.0",",,E","12.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-09","0.0",",,E",,,,,"16.5",",,E","11.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-10","0.0",",,E",,,,,"16.0",",,E","11.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-11","0.0",",,E",,,,,"15.1",",,E","8.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-12","6.7",",,E",,,,,"15.6",",,E","9.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-13","2.2",",,E",,,,,"16.3",",,E","8.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-14","5.1",",,E",,,,,"16.4",",,E","9.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-15","4.3",",,E",,,,,"14.0",",,E","11.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-16","1.7",",,E",,,,,"15.1",",,E","9.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-17","36.2",",,E",,,,,"11.5",",,E","8.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-18","25.9",",,E",,,,,"14.1",",,E","7.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-19","2.4",",,E",,,,,"13.7",",,E","8.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-20","0.6",",,E",,,,,"16.2",",,E","8.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-21","13.2",",,E",,,,,"14.4",",,E","9.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-22","0.3",",,E",,,,,"15.4",",,E","10.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-23","0.0",",,E",,,,,"15.3",",,E","9.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-24","0.0",",,E",,,,,"15.6",",,E","9.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-25","0.0",",,E",,,,,"15.1",",,E","10.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-26","0.0",",,E",,,,,"15.0",",,E","10.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-27","1.0",",,E",,,,,"15.5",",,E","10.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-28","3.6",",,E",,,,,"13.8",",,E","9.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-29","3.6",",,E",,,,,"13.6",",,E","7.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-30","0.4",",,E",,,,,"14.0",",,E","8.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-01-31","1.3",",,E",,,,,"16.0",",,E","9.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-01","2.2",",,E",,,,,"14.9",",,E","11.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-02","0.0",",,E",,,,,"14.7",",,E","7.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-03","9.3",",,E",,,,,"14.9",",,E","8.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-04","19.7",",,E",,,,,"14.5",",,E","9.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-05","1.6",",,E",,,,,"15.5",",,E","11.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-06","9.6",",,E",,,,,"15.7",",,E","9.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-07","5.3",",,E",,,,,"15.9",",,E","8.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-08","12.7",",,E",,,,,"14.0",",,E","9.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-09","10.9",",,E",,,,,"15.7",",,E","9.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-10","4.1",",,E",,,,,"14.1",",,E","6.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-11","30.2",",,E",,,,,"14.3",",,E","7.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-12","7.6",",,E",,,,,"15.2",",,E","10.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-13","10.0",",,E",,,,,"17.0",",,E","13.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-14","8.9",",,E",,,,,"17.5",",,E","9.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-15","1.6",",,E",,,,,"14.3",",,E","9.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-16","0.0",",,E",,,,,"14.1",",,E","6.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-17","2.0",",,E",,,,,"11.6",",,E","7.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-18","0.0",",,E",,,,,"15.5",",,E","7.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-19","0.0",",,E",,,,,"16.4",",,E","8.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-20","8.1",",,E",,,,,"15.4",",,E","10.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-21","0.0",",,E",,,,,"14.3",",,E","8.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-22","0.0",",,E",,,,,"15.8",",,E","8.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-23","7.9",",,E",,,,,"16.3",",,E","6.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-24","1.6",",,E",,,,,"14.8",",,E","8.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-25","3.4",",,E",,,,,"16.7",",,E","10.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-26","0.0",",,E",,,,,"17.0",",,E","9.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-27","1.7",",,E",,,,,"16.1",",,E","10.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-02-28","1.1",",,E",,,,,"16.1",",,E","10.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-01","5.6",",,E",,,,,"15.1",",,E","12.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-02","2.9",",,E",,,,,"16.0",",,E","12.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-03","0.0",",,E",,,,,"15.9",",,E","10.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-04","0.0",",,E",,,,,"15.8",",,E","9.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-05","0.5",",,E",,,,,"17.2",",,E","10.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-06","0.0",",,E",,,,,"18.9",",,E","9.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-07","0.0",",,E",,,,,"21.0",",,E","9.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-08","0.0",",,E",,,,,"20.6",",,E","11.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-09","0.0",",,E",,,,,"17.9",",,E","13.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-10","0.0",",,E",,,,,"20.0",",,E","10.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-11","0.0",",,E",,,,,"21.4",",,E","11.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-12","0.0",",,E",,,,,"20.0",",,E","11.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-13","0.0",",,E",,,,,"20.0",",,E","10.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-14","0.0",",,E",,,,,"19.0",",,E","10.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-15","0.0",",,E",,,,,"21.0",",,E","10.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-16","0.0",",,E",,,,,"22.0",",,E","12.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-17","0.0",",,E",,,,,"21.4",",,E","10.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-18","0.0",",,E",,,,,"18.0",",,E","11.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-19","0.0",",,E",,,,,"18.6",",,E","9.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-20","0.0",",,E",,,,,"18.2",",,E","10.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-21","7.4",",,E",,,,,"15.7",",,E","10.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-22","0.2",",,E",,,,,"16.5",",,E","10.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-23","0.0",",,E",,,,,"15.4",",,E","9.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-24","2.8",",,E",,,,,"15.2",",,E","9.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-25","0.0",",,E",,,,,"16.5",",,E","9.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-26","0.0",",,E",,,,,"15.5",",,E","9.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-27","14.1",",,E",,,,,"15.2",",,E","8.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-28","2.1",",,E",,,,,"14.1",",,E","7.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-29","0.2",",,E",,,,,"15.4",",,E","7.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-30","4.3",",,E",,,,,"15.6",",,E","9.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-03-31","25.4",",,E",,,,,"15.6",",,E","12.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-01","22.1",",,E",,,,,"14.0",",,E","10.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-02","5.3",",,E",,,,,"17.2",",,E","10.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-03","3.8",",,E",,,,,"15.8",",,E","9.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-04","14.9",",,E",,,,,"15.2",",,E","10.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-05","0.7",",,E",,,,,"17.0",",,E","12.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-06","0.0",",,E",,,,,"20.0",",,E","12.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-07","0.0",",,E",,,,,"23.3",",,E","12.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-08","0.0",",,E",,,,,"25.2",",,E","13.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-09","0.0",",,E",,,,,"23.0",",,E","15.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-10","0.0",",,E",,,,,"20.8",",,E","13.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-11","0.0",",,E",,,,,"19.2",",,E","12.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-12","0.0",",,E",,,,,"19.5",",,E","12.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-13","0.0",",,E",,,,,"21.1",",,E","12.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-14","0.0",",,E",,,,,"21.2",",,E","12.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-15","0.0",",,E",,,,,"22.3",",,E","14.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-16","0.0",",,E",,,,,"22.1",",,E","15.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-17","0.0",",,E",,,,,"24.4",",,E","14.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-18","0.0",",,E",,,,,"19.7",",,E","13.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-19","0.0",",,E",,,,,"19.9",",,E","13.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-20","12.9",",,E",,,,,"17.5",",,E","13.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-21","0.3",",,E",,,,,"19.8",",,E","12.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-22","0.0",",,E",,,,,"20.5",",,E","12.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-23","2.0",",,E",,,,,"18.9",",,E","12.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-24","3.6",",,E",,,,,"18.2",",,E","11.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-25","0.0",",,E",,,,,"18.6",",,E","10.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-26","0.0",",,E",,,,,"18.8",",,E","13.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-27","0.0",",,E",,,,,"21.1",",,E","12.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-28","0.0",",,E",,,,,"20.5",",,E","12.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-29","0.0",",,E",,,,,"22.4",",,E","12.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-04-30","0.0",",,E",,,,,"24.7",",,E","14.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-01","0.0",",,E",,,,,"22.9",",,E","14.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-02","0.0",",,E",,,,,"28.2",",,E","14.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-03","0.0",",,E",,,,,"27.0",",,E","19.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-04","0.0",",,E",,,,,"28.4",",,E","18.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-05","0.0",",,E",,,,,"27.0",",,E","14.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-06","0.0",",,E",,,,,"25.4",",,E","13.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-07","0.0",",,E",,,,,"23.7",",,E","15.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-08","0.0",",,E",,,,,"23.6",",,E","14.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-09","0.0",",,E",,,,,"24.0",",,E","15.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-10","0.0",",,E",,,,,"24.2",",,E","15.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-11","0.0",",,E",,,,,"24.1",",,E","15.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-12","0.0",",,E",,,,,"24.9",",,E","14.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-13","0.0",",,E",,,,,"26.0",",,E","13.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-14","0.0",",,E",,,,,"29.1",",,E","18.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-15","0.0",",,E",,,,,"28.7",",,E","17.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-16","0.0",",,E",,,,,"25.6",",,E","20.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-17","0.0",",,E",,,,,"26.3",",,E","17.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-18","0.0",",,E",,,,,"23.2",",,E","15.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-19","5.0",",,E",,,,,"19.7",",,E","12.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-20","12.4",",,E",,,,,"18.5",",,E","10.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-21","12.1",",,E",,,,,"18.6",",,E","11.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-22","0.0",",,E",,,,,"20.4",",,E","10.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-23","0.0",",,E",,,,,"19.0",",,E","12.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-24","0.0",",,E",,,,,"18.7",",,E","11.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-25","0.0",",,E",,,,,"19.0",",,E","11.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-26","0.0",",,E",,,,,"19.5",",,E","11.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-27","0.9",",,E",,,,,"21.2",",,E","12.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-28","0.0",",,E",,,,,"20.4",",,E","14.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-29","0.0",",,E",,,,,"21.6",",,E","15.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-30","0.0",",,E",,,,,"22.0",",,E","14.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-05-31","0.0",",,E",,,,,"24.1",",,E","14.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-01","0.0",",,E",,,,,"26.4",",,E","17.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-02","0.0",",,E",,,,,"25.6",",,E","15.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-03","0.0",",,E",,,,,"21.3",",,E","14.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-04","0.0",",,E",,,,,"21.5",",,E","14.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-05","0.0",",,E",,,,,"22.0",",,E","12.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-06","18.8",",,E",,,"14.4","H,,S","20.6",",,E","14.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-07","0.0",",,E",,,"16.4","H,,S","22.0",",,E","14.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-08","0.0",",,E",,,"16.8","H,,S","21.7",",,E","16.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-09","0.0",",,E",,,"16.9","H,,S","22.7",",,E","15.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-10","0.0",",,E",,,"17.2","H,,S","23.0",",,E","15.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-11","0.0",",,E",,,"19.6","H,,S","29.1",",,E","15.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-12","0.0",",,E",,,"23.6","H,,S","32.5",",,E","19.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-13","0.0",",,E",,,"26.2","H,,S","33.4",",,E","22.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-14","0.0",",,E",,,"26.8","H,,S","35.0",",,E","21.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-15","0.0",",,E",,,"26.2","H,,S","33.1",",,E","22.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-16","0.0",",,E",,,"22.2","H,,S","29.7",",,E","18.1",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-17","0.0",",,E",,,"18.1","H,,S","22.9",",,E","16.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-18","0.0",",,E",,,"18.5","H,,S","23.0",",,E","18.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-19","0.0",",,E",,,"18.1","H,,S","24.0",",,E","15.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-20","0.0",",,E",,,"18.4","H,,S","24.0",",,E","16.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-21","0.1",",,E",,,"18.2","H,,S","23.6",",,E","17.9",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-22","2.5",",,E",,,"17.2","H,,S","21.3",",,E","17.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-23","11.0",",,E",,,"15.9","H,,S","21.0",",,E","15.3",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-24","0.0",",,E",,,"18.1","H,,S","23.3",",,E","16.2",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-25","0.0",",,E",,,"18.5","H,,S","24.4",",,E","17.8",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-26","0.0",",,E",,,"18.6","H,,S","24.7",",,E","17.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-27","0.0",",,E",,,"19.0","H,,S","25.5",",,E","16.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-28","0.0",",,E",,,"18.6","H,,S","24.5",",,E","16.4",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-29","0.0",",,E",,,"17.8","H,,S","23.6",",,E","16.0",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-06-30","0.0",",,E",,,"18.1","H,,S","24.6",",,E","15.6",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-07-01","0.0",",,E",,,"18.3","H,,S","23.4",",,E","17.5",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-07-02","0.2",",,E",,,"18.1","H,,S","23.4",",,E","16.7",",,E"
"PO000008535","LISBOA GEOFISICA, PO","38.7167","-9.15","77.0","2014-07-03","0.0",",,E",,,"19.8","H,,S","27.2",",,E","18.1",",,E"
